date,district,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,lag1_avail,lag2_avail,lag3_avail,yesterday_full
2020-08-30,IJORA,CAUSEWAY 2 33,24.0,1.8600000000000005,Commercial,6,8,24.0,24.0,24.0,1
2020-08-31,IJORA,CAUSEWAY 2 33,24.0,2.400000000000001,Commercial,0,8,24.0,24.0,24.0,1
2020-09-01,IJORA,CAUSEWAY 2 33,24.0,0.24000000000000007,Commercial,1,9,24.0,24.0,24.0,1
2020-09-02,IJORA,CAUSEWAY 2 33,22.0,0.22000000000000006,Commercial,2,9,24.0,24.0,24.0,1
2020-09-03,IJORA,CAUSEWAY 2 33,24.0,2.400000000000001,Commercial,3,9,22.0,24.0,24.0,0
2020-09-04,IJORA,CAUSEWAY 2 33,24.0,100.49999999999997,Commercial,4,9,24.0,22.0,24.0,1
2020-09-05,IJORA,CAUSEWAY 2 33,22.0,145.10000000000002,Commercial,5,9,24.0,24.0,22.0,1
2020-09-06,IJORA,CAUSEWAY 2 33,24.0,114.6,Commercial,6,9,22.0,24.0,24.0,0
2020-09-07,IJORA,CAUSEWAY 2 33,20.0,84.8,Commercial,0,9,24.0,22.0,24.0,1
2020-09-08,IJORA,CAUSEWAY 2 33,24.0,134.01,Commercial,1,9,20.0,24.0,22.0,0
2020-09-09,IJORA,CAUSEWAY 2 33,11.0,65.10000000000001,Commercial,2,9,24.0,20.0,24.0,1
2020-09-10,IJORA,CAUSEWAY 2 33,0.0,0.0,Commercial,3,9,11.0,24.0,20.0,0
2020-09-11,IJORA,CAUSEWAY 2 33,16.0,0.16,Commercial,4,9,0.0,11.0,24.0,0
2020-09-12,IJORA,CAUSEWAY 2 33,24.0,10.600000000000001,Commercial,5,9,16.0,0.0,11.0,0
2020-09-13,IJORA,CAUSEWAY 2 33,20.0,104.89999999999999,Commercial,6,9,24.0,16.0,0.0,1
2020-09-14,IJORA,CAUSEWAY 2 33,24.0,141.59999999999997,Commercial,0,9,20.0,24.0,16.0,0
2020-09-15,IJORA,CAUSEWAY 2 33,24.0,99.94,Commercial,1,9,24.0,20.0,24.0,1
2020-09-16,IJORA,CAUSEWAY 2 33,24.0,121.10000000000001,Commercial,2,9,24.0,24.0,20.0,1
2020-09-17,IJORA,CAUSEWAY 2 33,24.0,164.5,Commercial,3,9,24.0,24.0,24.0,1
2020-09-18,IJORA,CAUSEWAY 2 33,24.0,163.60000000000002,Commercial,4,9,24.0,24.0,24.0,1
2020-09-19,IJORA,CAUSEWAY 2 33,24.0,123.30000000000001,Commercial,5,9,24.0,24.0,24.0,1
2020-09-20,IJORA,CAUSEWAY 2 33,24.0,130.6,Commercial,6,9,24.0,24.0,24.0,1
2020-09-21,IJORA,CAUSEWAY 2 33,21.0,125.10000000000001,Commercial,0,9,24.0,24.0,24.0,1
2020-09-22,IJORA,CAUSEWAY 2 33,24.0,114.8,Commercial,1,9,21.0,24.0,24.0,0
2020-09-23,IJORA,CAUSEWAY 2 33,23.0,131.5,Commercial,2,9,24.0,21.0,24.0,1
2020-09-24,IJORA,CAUSEWAY 2 33,24.0,132.79999999999998,Commercial,3,9,23.0,24.0,21.0,0
2020-09-25,IJORA,CAUSEWAY 2 33,24.0,187.0,Commercial,4,9,24.0,23.0,24.0,1
2020-09-26,IJORA,CAUSEWAY 2 33,20.0,129.8,Commercial,5,9,24.0,24.0,23.0,1
2020-09-27,IJORA,CAUSEWAY 2 33,24.0,164.79999999999998,Commercial,6,9,20.0,24.0,24.0,0
2020-09-28,IJORA,CAUSEWAY 2 33,22.0,150.29999999999998,Commercial,0,9,24.0,20.0,24.0,1
2020-09-29,IJORA,CAUSEWAY 2 33,24.0,191.9,Commercial,1,9,22.0,24.0,20.0,0
2020-09-30,IJORA,CAUSEWAY 2 33,23.0,128.6,Commercial,2,9,24.0,22.0,24.0,1
2020-10-01,IJORA,CAUSEWAY 2 33,24.0,169.00000000000003,Commercial,3,10,23.0,24.0,22.0,0
2020-10-02,IJORA,CAUSEWAY 2 33,24.0,166.42000000000002,Commercial,4,10,24.0,23.0,24.0,1
2020-10-03,IJORA,CAUSEWAY 2 33,24.0,165.6,Commercial,5,10,24.0,24.0,23.0,1
2020-10-04,IJORA,CAUSEWAY 2 33,24.0,177.10000000000002,Commercial,6,10,24.0,24.0,24.0,1
2020-10-05,IJORA,CAUSEWAY 2 33,24.0,196.59999999999997,Commercial,0,10,24.0,24.0,24.0,1
2020-10-06,IJORA,CAUSEWAY 2 33,19.0,153.39999999999998,Commercial,1,10,24.0,24.0,24.0,1
2020-10-07,IJORA,CAUSEWAY 2 33,23.0,154.59999999999997,Commercial,2,10,19.0,24.0,24.0,0
2020-10-08,IJORA,CAUSEWAY 2 33,24.0,166.5,Commercial,3,10,23.0,19.0,24.0,0
2020-10-09,IJORA,CAUSEWAY 2 33,23.0,176.40000000000003,Commercial,4,10,24.0,23.0,19.0,1
2020-10-10,IJORA,CAUSEWAY 2 33,24.0,181.39999999999995,Commercial,5,10,23.0,24.0,23.0,0
2020-10-11,IJORA,CAUSEWAY 2 33,24.0,171.59999999999997,Commercial,6,10,24.0,23.0,24.0,1
2020-10-12,IJORA,CAUSEWAY 2 33,24.0,186.0,Commercial,0,10,24.0,24.0,23.0,1
2020-10-13,IJORA,CAUSEWAY 2 33,24.0,177.59999999999997,Commercial,1,10,24.0,24.0,24.0,1
2020-10-14,IJORA,CAUSEWAY 2 33,24.0,186.4,Commercial,2,10,24.0,24.0,24.0,1
2020-10-15,IJORA,CAUSEWAY 2 33,24.0,184.70000000000002,Commercial,3,10,24.0,24.0,24.0,1
2020-10-16,IJORA,CAUSEWAY 2 33,23.0,188.1,Commercial,4,10,24.0,24.0,24.0,1
2020-10-17,IJORA,CAUSEWAY 2 33,24.0,174.3,Commercial,5,10,23.0,24.0,24.0,0
2020-10-18,IJORA,CAUSEWAY 2 33,24.0,155.1,Commercial,6,10,24.0,23.0,24.0,1
2020-10-19,IJORA,CAUSEWAY 2 33,23.0,181.19999999999996,Commercial,0,10,24.0,24.0,23.0,1
2020-10-20,IJORA,CAUSEWAY 2 33,24.0,176.1,Commercial,1,10,23.0,24.0,24.0,0
2020-10-21,IJORA,CAUSEWAY 2 33,23.0,141.00000000000003,Commercial,2,10,24.0,23.0,24.0,1
2020-10-22,IJORA,CAUSEWAY 2 33,24.0,155.7,Commercial,3,10,23.0,24.0,23.0,0
2020-10-23,IJORA,CAUSEWAY 2 33,24.0,182.1,Commercial,4,10,24.0,23.0,24.0,1
2020-10-24,IJORA,CAUSEWAY 2 33,24.0,175.40000000000003,Commercial,5,10,24.0,24.0,23.0,1
2020-10-25,IJORA,CAUSEWAY 2 33,24.0,152.2,Commercial,6,10,24.0,24.0,24.0,1
2020-10-26,IJORA,CAUSEWAY 2 33,24.0,171.59999999999997,Commercial,0,10,24.0,24.0,24.0,1
2020-10-27,IJORA,CAUSEWAY 2 33,24.0,174.10000000000002,Commercial,1,10,24.0,24.0,24.0,1
2020-10-28,IJORA,CAUSEWAY 2 33,22.0,155.39999999999998,Commercial,2,10,24.0,24.0,24.0,1
2020-10-29,IJORA,CAUSEWAY 2 33,24.0,149.0,Commercial,3,10,22.0,24.0,24.0,0
2020-10-30,IJORA,CAUSEWAY 2 33,24.0,85.60000000000002,Commercial,4,10,24.0,22.0,24.0,1
2020-10-31,IJORA,CAUSEWAY 2 33,24.0,171.4,Commercial,5,10,24.0,24.0,22.0,1
2020-11-01,IJORA,CAUSEWAY 2 33,24.0,162.79999999999998,Commercial,6,11,24.0,24.0,24.0,1
2020-11-02,IJORA,CAUSEWAY 2 33,24.0,185.1,Commercial,0,11,24.0,24.0,24.0,1
2020-11-03,IJORA,CAUSEWAY 2 33,24.0,170.29999999999998,Commercial,1,11,24.0,24.0,24.0,1
2020-11-04,IJORA,CAUSEWAY 2 33,24.0,187.50000000000006,Commercial,2,11,24.0,24.0,24.0,1
2020-11-05,IJORA,CAUSEWAY 2 33,24.0,193.6,Commercial,3,11,24.0,24.0,24.0,1
2020-11-06,IJORA,CAUSEWAY 2 33,24.0,194.7,Commercial,4,11,24.0,24.0,24.0,1
2020-11-07,IJORA,CAUSEWAY 2 33,24.0,187.5,Commercial,5,11,24.0,24.0,24.0,1
2020-11-08,IJORA,CAUSEWAY 2 33,23.0,170.5,Commercial,6,11,24.0,24.0,24.0,1
2020-11-09,IJORA,CAUSEWAY 2 33,24.0,197.54000000000002,Commercial,0,11,23.0,24.0,24.0,0
2020-11-10,IJORA,CAUSEWAY 2 33,24.0,169.99999999999997,Commercial,1,11,24.0,23.0,24.0,1
2020-11-11,IJORA,CAUSEWAY 2 33,23.0,178.79999999999998,Commercial,2,11,24.0,24.0,23.0,1
2020-11-12,IJORA,CAUSEWAY 2 33,24.0,202.90000000000003,Commercial,3,11,23.0,24.0,24.0,0
2020-11-13,IJORA,CAUSEWAY 2 33,15.0,93.50000000000001,Commercial,4,11,24.0,23.0,24.0,1
2020-11-14,IJORA,CAUSEWAY 2 33,19.0,125.4,Commercial,5,11,15.0,24.0,23.0,0
2020-11-15,IJORA,CAUSEWAY 2 33,24.0,171.5,Commercial,6,11,19.0,15.0,24.0,0
2020-11-16,IJORA,CAUSEWAY 2 33,23.0,176.2,Commercial,0,11,24.0,19.0,15.0,1
2020-11-17,IJORA,CAUSEWAY 2 33,24.0,211.99999999999997,Commercial,1,11,23.0,24.0,19.0,0
2020-11-18,IJORA,CAUSEWAY 2 33,24.0,144.79999999999998,Commercial,2,11,24.0,23.0,24.0,1
2020-11-19,IJORA,CAUSEWAY 2 33,24.0,145.4,Commercial,3,11,24.0,24.0,23.0,1
2020-11-20,IJORA,CAUSEWAY 2 33,24.0,173.5,Commercial,4,11,24.0,24.0,24.0,1
2020-11-21,IJORA,CAUSEWAY 2 33,23.0,134.29999999999995,Commercial,5,11,24.0,24.0,24.0,1
2020-11-22,IJORA,CAUSEWAY 2 33,23.0,55.18999999999999,Commercial,6,11,23.0,24.0,24.0,0
2020-11-23,IJORA,CAUSEWAY 2 33,16.0,113.3,Commercial,0,11,23.0,23.0,24.0,0
2020-11-24,IJORA,CAUSEWAY 2 33,10.0,40.82,Commercial,1,11,16.0,23.0,23.0,0
2020-11-25,IJORA,CAUSEWAY 2 33,24.0,142.89999999999998,Commercial,2,11,10.0,16.0,23.0,0
2020-11-26,IJORA,CAUSEWAY 2 33,23.0,179.2,Commercial,3,11,24.0,10.0,16.0,1
2020-11-27,IJORA,CAUSEWAY 2 33,24.0,191.7,Commercial,4,11,23.0,24.0,10.0,0
2020-11-28,IJORA,CAUSEWAY 2 33,24.0,182.70000000000005,Commercial,5,11,24.0,23.0,24.0,1
2020-11-29,IJORA,CAUSEWAY 2 33,11.0,72.20000000000002,Commercial,6,11,24.0,24.0,23.0,1
2020-11-30,IJORA,CAUSEWAY 2 33,24.0,155.8,Commercial,0,11,11.0,24.0,24.0,0
2020-12-01,IJORA,CAUSEWAY 2 33,23.0,120.0,Commercial,1,12,24.0,11.0,24.0,1
2020-12-02,IJORA,CAUSEWAY 2 33,24.0,143.5,Commercial,2,12,23.0,24.0,11.0,0
2020-12-03,IJORA,CAUSEWAY 2 33,24.0,180.79999999999998,Commercial,3,12,24.0,23.0,24.0,1
2020-12-04,IJORA,CAUSEWAY 2 33,24.0,212.6,Commercial,4,12,24.0,24.0,23.0,1
2020-12-05,IJORA,CAUSEWAY 2 33,23.0,189.79999999999998,Commercial,5,12,24.0,24.0,24.0,1
2020-12-06,IJORA,CAUSEWAY 2 33,24.0,201.2,Commercial,6,12,23.0,24.0,24.0,0
2020-12-07,IJORA,CAUSEWAY 2 33,21.0,151.3,Commercial,0,12,24.0,23.0,24.0,1
2020-12-08,IJORA,CAUSEWAY 2 33,10.0,50.4,Commercial,1,12,21.0,24.0,23.0,0
2020-12-09,IJORA,CAUSEWAY 2 33,24.0,126.0,Commercial,2,12,10.0,21.0,24.0,0
2020-12-10,IJORA,CAUSEWAY 2 33,24.0,43.13999999999997,Commercial,3,12,24.0,10.0,21.0,1
2020-12-11,IJORA,CAUSEWAY 2 33,24.0,0.24000000000000007,Commercial,4,12,24.0,24.0,10.0,1
2020-12-12,IJORA,CAUSEWAY 2 33,24.0,108.07,Commercial,5,12,24.0,24.0,24.0,1
2020-12-13,IJORA,CAUSEWAY 2 33,24.0,171.79999999999998,Commercial,6,12,24.0,24.0,24.0,1
2020-12-14,IJORA,CAUSEWAY 2 33,24.0,165.60000000000002,Commercial,0,12,24.0,24.0,24.0,1
2020-12-15,IJORA,CAUSEWAY 2 33,22.0,130.5,Commercial,1,12,24.0,24.0,24.0,1
2020-12-16,IJORA,CAUSEWAY 2 33,24.0,100.79999999999998,Commercial,2,12,22.0,24.0,24.0,0
2020-12-17,IJORA,CAUSEWAY 2 33,24.0,180.70000000000002,Commercial,3,12,24.0,22.0,24.0,1
2020-12-18,IJORA,CAUSEWAY 2 33,23.0,182.79999999999998,Commercial,4,12,24.0,24.0,22.0,1
2020-12-19,IJORA,CAUSEWAY 2 33,24.0,177.3,Commercial,5,12,23.0,24.0,24.0,0
2020-12-20,IJORA,CAUSEWAY 2 33,24.0,152.30000000000004,Commercial,6,12,24.0,23.0,24.0,1
2020-12-21,IJORA,CAUSEWAY 2 33,12.0,63.0,Commercial,0,12,24.0,24.0,23.0,1
2020-12-22,IJORA,CAUSEWAY 2 33,12.0,46.300000000000004,Commercial,1,12,12.0,24.0,24.0,0
2020-12-23,IJORA,CAUSEWAY 2 33,23.0,182.50000000000003,Commercial,2,12,12.0,12.0,24.0,0
2020-12-24,IJORA,CAUSEWAY 2 33,23.0,184.80000000000004,Commercial,3,12,23.0,12.0,12.0,0
2020-12-25,IJORA,CAUSEWAY 2 33,24.0,186.2,Commercial,4,12,23.0,23.0,12.0,0
2020-12-26,IJORA,CAUSEWAY 2 33,23.0,167.10000000000002,Commercial,5,12,24.0,23.0,23.0,1
2020-12-27,IJORA,CAUSEWAY 2 33,24.0,183.39999999999998,Commercial,6,12,23.0,24.0,23.0,0
2020-12-28,IJORA,CAUSEWAY 2 33,24.0,171.9,Commercial,0,12,24.0,23.0,24.0,1
2020-12-29,IJORA,CAUSEWAY 2 33,24.0,206.59999999999994,Commercial,1,12,24.0,24.0,23.0,1
2020-12-30,IJORA,CAUSEWAY 2 33,24.0,200.29999999999998,Commercial,2,12,24.0,24.0,24.0,1
2020-12-31,IJORA,CAUSEWAY 2 33,24.0,198.3,Commercial,3,12,24.0,24.0,24.0,1
2021-01-01,IJORA,CAUSEWAY 2 33,24.0,182.70000000000002,Commercial,4,1,24.0,24.0,24.0,1
2021-01-02,IJORA,CAUSEWAY 2 33,24.0,180.70000000000002,Commercial,5,1,24.0,24.0,24.0,1
2021-01-03,IJORA,CAUSEWAY 2 33,24.0,187.50000000000003,Commercial,6,1,24.0,24.0,24.0,1
2021-01-04,IJORA,CAUSEWAY 2 33,23.0,143.8,Commercial,0,1,24.0,24.0,24.0,1
2021-01-05,IJORA,CAUSEWAY 2 33,24.0,178.5,Commercial,1,1,23.0,24.0,24.0,0
2021-01-06,IJORA,CAUSEWAY 2 33,24.0,196.01999999999998,Commercial,2,1,24.0,23.0,24.0,1
2021-01-07,IJORA,CAUSEWAY 2 33,23.0,166.50000000000003,Commercial,3,1,24.0,24.0,23.0,1
2021-01-08,IJORA,CAUSEWAY 2 33,23.0,186.5,Commercial,4,1,23.0,24.0,24.0,0
2021-01-09,IJORA,CAUSEWAY 2 33,23.0,169.2,Commercial,5,1,23.0,23.0,24.0,0
2021-01-10,IJORA,CAUSEWAY 2 33,24.0,174.89999999999998,Commercial,6,1,23.0,23.0,23.0,0
2021-01-11,IJORA,CAUSEWAY 2 33,24.0,168.89999999999998,Commercial,0,1,24.0,23.0,23.0,1
2021-01-12,IJORA,CAUSEWAY 2 33,22.0,91.99999999999999,Commercial,1,1,24.0,24.0,23.0,1
2021-01-13,IJORA,CAUSEWAY 2 33,23.0,180.39999999999998,Commercial,2,1,22.0,24.0,24.0,0
2021-01-14,IJORA,CAUSEWAY 2 33,24.0,154.5,Commercial,3,1,23.0,22.0,24.0,0
2021-01-15,IJORA,CAUSEWAY 2 33,24.0,167.50000000000009,Commercial,4,1,24.0,23.0,22.0,1
2021-01-16,IJORA,CAUSEWAY 2 33,24.0,203.29999999999998,Commercial,5,1,24.0,24.0,23.0,1
2021-01-17,IJORA,CAUSEWAY 2 33,24.0,156.09999999999997,Commercial,6,1,24.0,24.0,24.0,1
2021-01-18,IJORA,CAUSEWAY 2 33,24.0,156.6,Commercial,0,1,24.0,24.0,24.0,1
2021-01-19,IJORA,CAUSEWAY 2 33,24.0,168.40000000000003,Commercial,1,1,24.0,24.0,24.0,1
2021-01-20,IJORA,CAUSEWAY 2 33,23.0,180.4,Commercial,2,1,24.0,24.0,24.0,1
2021-01-21,IJORA,CAUSEWAY 2 33,24.0,196.29999999999998,Commercial,3,1,23.0,24.0,24.0,0
2021-01-22,IJORA,CAUSEWAY 2 33,24.0,191.6,Commercial,4,1,24.0,23.0,24.0,1
2021-01-23,IJORA,CAUSEWAY 2 33,24.0,167.40000000000003,Commercial,5,1,24.0,24.0,23.0,1
2021-01-24,IJORA,CAUSEWAY 2 33,24.0,180.89999999999998,Commercial,6,1,24.0,24.0,24.0,1
2021-01-25,IJORA,CAUSEWAY 2 33,21.0,139.49999999999997,Commercial,0,1,24.0,24.0,24.0,1
2021-01-26,IJORA,CAUSEWAY 2 33,24.0,174.99999999999997,Commercial,1,1,21.0,24.0,24.0,0
2021-01-27,IJORA,CAUSEWAY 2 33,24.0,157.9,Commercial,2,1,24.0,21.0,24.0,1
2021-01-28,IJORA,CAUSEWAY 2 33,24.0,176.79999999999998,Commercial,3,1,24.0,24.0,21.0,1
2021-01-29,IJORA,CAUSEWAY 2 33,23.0,136.89999999999998,Commercial,4,1,24.0,24.0,24.0,1
2021-01-30,IJORA,CAUSEWAY 2 33,24.0,195.4,Commercial,5,1,23.0,24.0,24.0,0
2021-01-31,IJORA,CAUSEWAY 2 33,24.0,197.5,Commercial,6,1,24.0,23.0,24.0,1
2021-02-01,IJORA,CAUSEWAY 2 33,24.0,185.1,Commercial,0,2,24.0,24.0,23.0,1
2021-02-02,IJORA,CAUSEWAY 2 33,24.0,183.4,Commercial,1,2,24.0,24.0,24.0,1
2021-02-03,IJORA,CAUSEWAY 2 33,24.0,174.70000000000005,Commercial,2,2,24.0,24.0,24.0,1
2021-02-04,IJORA,CAUSEWAY 2 33,24.0,206.9,Commercial,3,2,24.0,24.0,24.0,1
2021-02-05,IJORA,CAUSEWAY 2 33,24.0,202.6,Commercial,4,2,24.0,24.0,24.0,1
2021-02-06,IJORA,CAUSEWAY 2 33,24.0,211.69999999999993,Commercial,5,2,24.0,24.0,24.0,1
2021-02-07,IJORA,CAUSEWAY 2 33,24.0,181.2,Commercial,6,2,24.0,24.0,24.0,1
2021-02-08,IJORA,CAUSEWAY 2 33,24.0,164.19999999999996,Commercial,0,2,24.0,24.0,24.0,1
2021-02-09,IJORA,CAUSEWAY 2 33,24.0,178.69999999999996,Commercial,1,2,24.0,24.0,24.0,1
2021-02-10,IJORA,CAUSEWAY 2 33,24.0,162.5,Commercial,2,2,24.0,24.0,24.0,1
2021-02-11,IJORA,CAUSEWAY 2 33,24.0,152.99999999999997,Commercial,3,2,24.0,24.0,24.0,1
2021-02-12,IJORA,CAUSEWAY 2 33,21.0,76.29999999999997,Commercial,4,2,24.0,24.0,24.0,1
2021-02-13,IJORA,CAUSEWAY 2 33,24.0,200.8,Commercial,5,2,21.0,24.0,24.0,0
2021-02-14,IJORA,CAUSEWAY 2 33,24.0,165.5,Commercial,6,2,24.0,21.0,24.0,1
2021-02-15,IJORA,CAUSEWAY 2 33,24.0,189.79999999999998,Commercial,0,2,24.0,24.0,21.0,1
2021-02-16,IJORA,CAUSEWAY 2 33,24.0,208.89999999999998,Commercial,1,2,24.0,24.0,24.0,1
2021-02-17,IJORA,CAUSEWAY 2 33,19.0,169.8,Commercial,2,2,24.0,24.0,24.0,1
2021-02-18,IJORA,CAUSEWAY 2 33,24.0,203.5,Commercial,3,2,19.0,24.0,24.0,0
2021-02-19,IJORA,CAUSEWAY 2 33,24.0,202.4,Commercial,4,2,24.0,19.0,24.0,1
2021-02-20,IJORA,CAUSEWAY 2 33,24.0,191.80000000000004,Commercial,5,2,24.0,24.0,19.0,1
2021-02-21,IJORA,CAUSEWAY 2 33,24.0,197.7,Commercial,6,2,24.0,24.0,24.0,1
2021-02-22,IJORA,CAUSEWAY 2 33,17.0,138.20000000000002,Commercial,0,2,24.0,24.0,24.0,1
2021-02-23,IJORA,CAUSEWAY 2 33,24.0,219.3,Commercial,1,2,17.0,24.0,24.0,0
2021-02-24,IJORA,CAUSEWAY 2 33,24.0,206.79999999999995,Commercial,2,2,24.0,17.0,24.0,1
2021-02-25,IJORA,CAUSEWAY 2 33,22.0,147.09999999999994,Commercial,3,2,24.0,24.0,17.0,1
2021-02-26,IJORA,CAUSEWAY 2 33,23.0,176.29999999999998,Commercial,4,2,22.0,24.0,24.0,0
2021-02-27,IJORA,CAUSEWAY 2 33,24.0,196.5,Commercial,5,2,23.0,22.0,24.0,0
2021-02-28,IJORA,CAUSEWAY 2 33,24.0,186.6,Commercial,6,2,24.0,23.0,22.0,1
2021-03-01,IJORA,CAUSEWAY 2 33,24.0,206.69999999999996,Commercial,0,3,24.0,24.0,23.0,1
2021-03-02,IJORA,CAUSEWAY 2 33,24.0,202.40000000000006,Commercial,1,3,24.0,24.0,24.0,1
2021-03-03,IJORA,CAUSEWAY 2 33,24.0,205.3,Commercial,2,3,24.0,24.0,24.0,1
2021-03-04,IJORA,CAUSEWAY 2 33,24.0,209.10000000000005,Commercial,3,3,24.0,24.0,24.0,1
2021-03-05,IJORA,CAUSEWAY 2 33,24.0,191.5,Commercial,4,3,24.0,24.0,24.0,1
2021-03-06,IJORA,CAUSEWAY 2 33,24.0,212.89999999999998,Commercial,5,3,24.0,24.0,24.0,1
2021-03-07,IJORA,CAUSEWAY 2 33,24.0,192.29999999999998,Commercial,6,3,24.0,24.0,24.0,1
2021-03-08,IJORA,CAUSEWAY 2 33,24.0,199.20000000000005,Commercial,0,3,24.0,24.0,24.0,1
2021-03-09,IJORA,CAUSEWAY 2 33,23.0,195.29999999999995,Commercial,1,3,24.0,24.0,24.0,1
2021-03-10,IJORA,CAUSEWAY 2 33,24.0,186.0,Commercial,2,3,23.0,24.0,24.0,0
2021-03-11,IJORA,CAUSEWAY 2 33,24.0,200.59999999999997,Commercial,3,3,24.0,23.0,24.0,1
2021-03-12,IJORA,CAUSEWAY 2 33,24.0,209.8,Commercial,4,3,24.0,24.0,23.0,1
2021-03-13,IJORA,CAUSEWAY 2 33,12.0,90.0,Commercial,5,3,24.0,24.0,24.0,1
2021-03-14,IJORA,CAUSEWAY 2 33,24.0,143.62999999999997,Commercial,6,3,12.0,24.0,24.0,0
2021-03-15,IJORA,CAUSEWAY 2 33,24.0,196.0,Commercial,0,3,24.0,12.0,24.0,1
2021-03-16,IJORA,CAUSEWAY 2 33,24.0,199.90000000000003,Commercial,1,3,24.0,24.0,12.0,1
2021-03-17,IJORA,CAUSEWAY 2 33,24.0,174.70000000000002,Commercial,2,3,24.0,24.0,24.0,1
2021-03-18,IJORA,CAUSEWAY 2 33,24.0,169.3,Commercial,3,3,24.0,24.0,24.0,1
2021-03-19,IJORA,CAUSEWAY 2 33,23.0,152.8,Commercial,4,3,24.0,24.0,24.0,1
2021-03-20,IJORA,CAUSEWAY 2 33,24.0,173.79999999999998,Commercial,5,3,23.0,24.0,24.0,0
2021-03-21,IJORA,CAUSEWAY 2 33,23.0,163.4,Commercial,6,3,24.0,23.0,24.0,1
2021-03-22,IJORA,CAUSEWAY 2 33,24.0,168.79999999999995,Commercial,0,3,23.0,24.0,23.0,0
2021-03-23,IJORA,CAUSEWAY 2 33,23.0,148.70999999999995,Commercial,1,3,24.0,23.0,24.0,1
2021-03-24,IJORA,CAUSEWAY 2 33,24.0,163.60000000000002,Commercial,2,3,23.0,24.0,23.0,0
2021-03-25,IJORA,CAUSEWAY 2 33,19.0,96.6,Commercial,3,3,24.0,23.0,24.0,1
2021-03-26,IJORA,CAUSEWAY 2 33,24.0,69.7,Commercial,4,3,19.0,24.0,23.0,0
2021-03-27,IJORA,CAUSEWAY 2 33,24.0,181.01,Commercial,5,3,24.0,19.0,24.0,1
2021-03-28,IJORA,CAUSEWAY 2 33,22.0,129.69999999999996,Commercial,6,3,24.0,24.0,19.0,1
2021-03-29,IJORA,CAUSEWAY 2 33,24.0,39.42,Commercial,0,3,22.0,24.0,24.0,0
2021-03-30,IJORA,CAUSEWAY 2 33,23.0,102.90000000000002,Commercial,1,3,24.0,22.0,24.0,1
2021-03-31,IJORA,CAUSEWAY 2 33,23.0,82.82000000000002,Commercial,2,3,23.0,24.0,22.0,0
2021-04-01,IJORA,CAUSEWAY 2 33,24.0,58.01999999999999,Commercial,3,4,23.0,23.0,24.0,0
2021-04-02,IJORA,CAUSEWAY 2 33,23.0,91.80000000000003,Commercial,4,4,24.0,23.0,23.0,1
2021-04-03,IJORA,CAUSEWAY 2 33,24.0,123.5,Commercial,5,4,23.0,24.0,23.0,0
2021-04-04,IJORA,CAUSEWAY 2 33,24.0,90.19999999999999,Commercial,6,4,24.0,23.0,24.0,1
2021-04-05,IJORA,CAUSEWAY 2 33,24.0,95.89999999999998,Commercial,0,4,24.0,24.0,23.0,1
2021-04-06,IJORA,CAUSEWAY 2 33,18.0,74.6,Commercial,1,4,24.0,24.0,24.0,1
2021-04-07,IJORA,CAUSEWAY 2 33,24.0,106.19999999999999,Commercial,2,4,18.0,24.0,24.0,0
2021-04-08,IJORA,CAUSEWAY 2 33,24.0,122.0,Commercial,3,4,24.0,18.0,24.0,1
2021-04-09,IJORA,CAUSEWAY 2 33,22.0,189.30000000000004,Commercial,4,4,24.0,24.0,18.0,1
2021-04-10,IJORA,CAUSEWAY 2 33,24.0,184.60999999999999,Commercial,5,4,22.0,24.0,24.0,0
2021-04-11,IJORA,CAUSEWAY 2 33,24.0,182.89999999999998,Commercial,6,4,24.0,22.0,24.0,1
2021-04-12,IJORA,CAUSEWAY 2 33,24.0,120.80000000000003,Commercial,0,4,24.0,24.0,22.0,1
2021-04-13,IJORA,CAUSEWAY 2 33,24.0,133.22999999999996,Commercial,1,4,24.0,24.0,24.0,1
2021-04-14,IJORA,CAUSEWAY 2 33,24.0,120.60000000000001,Commercial,2,4,24.0,24.0,24.0,1
2021-04-15,IJORA,CAUSEWAY 2 33,22.0,96.5,Commercial,3,4,24.0,24.0,24.0,1
2021-04-16,IJORA,CAUSEWAY 2 33,21.0,44.83,Commercial,4,4,22.0,24.0,24.0,0
2021-04-17,IJORA,CAUSEWAY 2 33,24.0,136.1,Commercial,5,4,21.0,22.0,24.0,0
2021-04-18,IJORA,CAUSEWAY 2 33,24.0,108.49999999999999,Commercial,6,4,24.0,21.0,22.0,1
2021-04-19,IJORA,CAUSEWAY 2 33,23.0,92.8,Commercial,0,4,24.0,24.0,21.0,1
2021-04-20,IJORA,CAUSEWAY 2 33,23.0,124.5,Commercial,1,4,23.0,24.0,24.0,0
2021-04-21,IJORA,CAUSEWAY 2 33,24.0,172.29999999999998,Commercial,2,4,23.0,23.0,24.0,0
2021-04-22,IJORA,CAUSEWAY 2 33,24.0,133.9,Commercial,3,4,24.0,23.0,23.0,1
2021-04-23,IJORA,CAUSEWAY 2 33,23.0,155.29999999999998,Commercial,4,4,24.0,24.0,23.0,1
2021-04-24,IJORA,CAUSEWAY 2 33,24.0,180.3,Commercial,5,4,23.0,24.0,24.0,0
2021-04-25,IJORA,CAUSEWAY 2 33,24.0,146.0,Commercial,6,4,24.0,23.0,24.0,1
