date,feeder_name,availability_hrs,consumption_mwh,feeder_type,day_of_week,month,is_weekend,lag1_avail
2020-06-09,GUINEA (BETA) GLASS,24.0,20.999999999999996,Industrial,Tuesday,6,0,24.0
2020-06-10,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Wednesday,6,0,24.0
2020-06-11,GUINEA (BETA) GLASS,24.0,23.799999999999997,Industrial,Thursday,6,0,24.0
2020-06-12,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Friday,6,0,24.0
2020-06-13,GUINEA (BETA) GLASS,24.0,19.60000000000001,Industrial,Saturday,6,1,24.0
2020-06-14,GUINEA (BETA) GLASS,24.0,19.200000000000006,Industrial,Sunday,6,1,24.0
2020-06-15,GUINEA (BETA) GLASS,24.0,21.199999999999996,Industrial,Monday,6,0,24.0
2020-06-16,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Tuesday,6,0,24.0
2020-06-17,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Wednesday,6,0,24.0
2020-06-18,GUINEA (BETA) GLASS,24.0,22.200000000000003,Industrial,Thursday,6,0,24.0
2020-06-19,GUINEA (BETA) GLASS,23.0,26.300000000000004,Industrial,Friday,6,0,24.0
2020-06-20,GUINEA (BETA) GLASS,24.0,29.399999999999995,Industrial,Saturday,6,1,23.0
2020-06-21,GUINEA (BETA) GLASS,24.0,28.79999999999999,Industrial,Sunday,6,1,24.0
2020-06-22,GUINEA (BETA) GLASS,24.0,26.300000000000004,Industrial,Monday,6,0,24.0
2020-06-23,GUINEA (BETA) GLASS,24.0,21.699999999999996,Industrial,Tuesday,6,0,24.0
2020-06-24,GUINEA (BETA) GLASS,24.0,24.70000000000001,Industrial,Wednesday,6,0,24.0
2020-06-25,GUINEA (BETA) GLASS,24.0,26.40000000000001,Industrial,Thursday,6,0,24.0
2020-06-26,GUINEA (BETA) GLASS,20.0,20.199999999999992,Industrial,Friday,6,0,24.0
2020-06-27,GUINEA (BETA) GLASS,24.0,23.1,Industrial,Saturday,6,1,20.0
2020-06-28,GUINEA (BETA) GLASS,24.0,26.800000000000008,Industrial,Sunday,6,1,24.0
2020-06-29,GUINEA (BETA) GLASS,23.0,21.3,Industrial,Monday,6,0,24.0
2020-06-30,GUINEA (BETA) GLASS,23.0,25.40000000000001,Industrial,Tuesday,6,0,23.0
2020-07-01,GUINEA (BETA) GLASS,22.0,25.599999999999994,Industrial,Wednesday,7,0,23.0
2020-07-02,GUINEA (BETA) GLASS,20.0,23.899999999999995,Industrial,Thursday,7,0,22.0
2020-07-03,GUINEA (BETA) GLASS,24.0,28.79999999999999,Industrial,Friday,7,0,20.0
2020-07-04,GUINEA (BETA) GLASS,23.0,27.09999999999999,Industrial,Saturday,7,1,24.0
2020-07-05,GUINEA (BETA) GLASS,24.0,26.600000000000005,Industrial,Sunday,7,1,23.0
2020-07-06,GUINEA (BETA) GLASS,24.0,29.199999999999992,Industrial,Monday,7,0,24.0
2020-07-07,GUINEA (BETA) GLASS,24.0,28.79999999999999,Industrial,Tuesday,7,0,24.0
2020-07-08,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Wednesday,7,0,24.0
2020-07-09,GUINEA (BETA) GLASS,24.0,24.60000000000001,Industrial,Thursday,7,0,24.0
2020-07-10,GUINEA (BETA) GLASS,24.0,27.800000000000008,Industrial,Friday,7,0,24.0
2020-07-11,GUINEA (BETA) GLASS,24.0,26.60000000000001,Industrial,Saturday,7,1,24.0
2020-07-12,GUINEA (BETA) GLASS,24.0,26.40000000000001,Industrial,Sunday,7,1,24.0
2020-07-13,GUINEA (BETA) GLASS,24.0,26.40000000000001,Industrial,Monday,7,0,24.0
2020-07-14,GUINEA (BETA) GLASS,24.0,27.000000000000007,Industrial,Tuesday,7,0,24.0
2020-07-15,GUINEA (BETA) GLASS,24.0,29.299999999999994,Industrial,Wednesday,7,0,24.0
2020-07-16,GUINEA (BETA) GLASS,24.0,38.5,Industrial,Thursday,7,0,24.0
2020-07-17,GUINEA (BETA) GLASS,24.0,30.09999999999999,Industrial,Friday,7,0,24.0
2020-07-18,GUINEA (BETA) GLASS,24.0,32.5,Industrial,Saturday,7,1,24.0
2020-07-19,GUINEA (BETA) GLASS,24.0,33.09999999999999,Industrial,Sunday,7,1,24.0
2020-07-20,GUINEA (BETA) GLASS,24.0,33.59999999999999,Industrial,Monday,7,0,24.0
2020-07-21,GUINEA (BETA) GLASS,24.0,32.50000000000001,Industrial,Tuesday,7,0,24.0
2020-07-22,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Wednesday,7,0,24.0
2020-07-23,GUINEA (BETA) GLASS,24.0,30.500000000000004,Industrial,Thursday,7,0,24.0
2020-07-24,GUINEA (BETA) GLASS,24.0,29.599999999999998,Industrial,Friday,7,0,24.0
2020-07-25,GUINEA (BETA) GLASS,18.0,21.6,Industrial,Saturday,7,1,24.0
2020-07-26,GUINEA (BETA) GLASS,7.0,7.1,Industrial,Sunday,7,1,18.0
2020-07-27,GUINEA (BETA) GLASS,24.0,31.60000000000001,Industrial,Monday,7,0,7.0
2020-07-28,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Tuesday,7,0,24.0
2020-07-29,GUINEA (BETA) GLASS,24.0,27.300000000000004,Industrial,Wednesday,7,0,24.0
2020-07-30,GUINEA (BETA) GLASS,24.0,26.49999999999999,Industrial,Thursday,7,0,24.0
2020-07-31,GUINEA (BETA) GLASS,24.0,28.09999999999999,Industrial,Friday,7,0,24.0
2020-08-01,GUINEA (BETA) GLASS,24.0,24.4,Industrial,Saturday,8,1,24.0
2020-08-02,GUINEA (BETA) GLASS,24.0,24.700000000000006,Industrial,Sunday,8,1,24.0
2020-08-03,GUINEA (BETA) GLASS,24.0,28.2,Industrial,Monday,8,0,24.0
2020-08-04,GUINEA (BETA) GLASS,24.0,30.9,Industrial,Tuesday,8,0,24.0
2020-08-05,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Wednesday,8,0,24.0
2020-08-06,GUINEA (BETA) GLASS,20.0,21.500000000000004,Industrial,Thursday,8,0,24.0
2020-08-07,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Friday,8,0,20.0
2020-08-08,GUINEA (BETA) GLASS,14.0,11.300000000000002,Industrial,Saturday,8,1,0.0
2020-08-09,GUINEA (BETA) GLASS,24.0,17.900000000000002,Industrial,Sunday,8,1,14.0
2020-08-10,GUINEA (BETA) GLASS,24.0,20.6,Industrial,Monday,8,0,24.0
2020-08-11,GUINEA (BETA) GLASS,24.0,23.9,Industrial,Tuesday,8,0,24.0
2020-08-12,GUINEA (BETA) GLASS,24.0,24.800000000000004,Industrial,Wednesday,8,0,24.0
2020-08-13,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Thursday,8,0,24.0
2020-08-14,GUINEA (BETA) GLASS,24.0,25.60000000000001,Industrial,Friday,8,0,24.0
2020-08-15,GUINEA (BETA) GLASS,24.0,25.400000000000006,Industrial,Saturday,8,1,24.0
2020-08-16,GUINEA (BETA) GLASS,24.0,23.2,Industrial,Sunday,8,1,24.0
2020-08-17,GUINEA (BETA) GLASS,24.0,22.099999999999994,Industrial,Monday,8,0,24.0
2020-08-18,GUINEA (BETA) GLASS,24.0,23.0,Industrial,Tuesday,8,0,24.0
2020-08-19,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Wednesday,8,0,24.0
2020-08-20,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Thursday,8,0,24.0
2020-08-21,GUINEA (BETA) GLASS,21.0,21.0,Industrial,Friday,8,0,24.0
2020-08-22,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Saturday,8,1,21.0
2020-08-23,GUINEA (BETA) GLASS,24.0,21.60000000000001,Industrial,Sunday,8,1,24.0
2020-08-24,GUINEA (BETA) GLASS,24.0,19.200000000000006,Industrial,Monday,8,0,24.0
2020-08-25,GUINEA (BETA) GLASS,24.0,19.300000000000008,Industrial,Tuesday,8,0,24.0
2020-08-26,GUINEA (BETA) GLASS,24.0,20.599999999999994,Industrial,Wednesday,8,0,24.0
2020-08-27,GUINEA (BETA) GLASS,18.0,15.600000000000003,Industrial,Thursday,8,0,24.0
2020-08-28,GUINEA (BETA) GLASS,23.0,19.9,Industrial,Friday,8,0,18.0
2020-08-29,GUINEA (BETA) GLASS,24.0,21.699999999999996,Industrial,Saturday,8,1,23.0
2020-08-30,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Sunday,8,1,24.0
2020-08-31,GUINEA (BETA) GLASS,24.0,22.899999999999988,Industrial,Monday,8,0,24.0
2020-09-01,GUINEA (BETA) GLASS,24.0,20.30000000000001,Industrial,Tuesday,9,0,24.0
2020-09-02,GUINEA (BETA) GLASS,24.0,19.200000000000006,Industrial,Wednesday,9,0,24.0
2020-09-03,GUINEA (BETA) GLASS,24.0,19.200000000000006,Industrial,Thursday,9,0,24.0
2020-09-04,GUINEA (BETA) GLASS,24.0,20.999999999999993,Industrial,Friday,9,0,24.0
2020-09-05,GUINEA (BETA) GLASS,24.0,22.199999999999996,Industrial,Saturday,9,1,24.0
2020-09-06,GUINEA (BETA) GLASS,24.0,22.699999999999996,Industrial,Sunday,9,1,24.0
2020-09-07,GUINEA (BETA) GLASS,24.0,22.199999999999996,Industrial,Monday,9,0,24.0
2020-09-08,GUINEA (BETA) GLASS,24.0,23.4,Industrial,Tuesday,9,0,24.0
2020-09-09,GUINEA (BETA) GLASS,24.0,23.700000000000003,Industrial,Wednesday,9,0,24.0
2020-09-10,GUINEA (BETA) GLASS,24.0,24.3,Industrial,Thursday,9,0,24.0
2020-09-11,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Friday,9,0,24.0
2020-09-12,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Saturday,9,1,24.0
2020-09-13,GUINEA (BETA) GLASS,23.0,20.699999999999996,Industrial,Sunday,9,1,24.0
2020-09-14,GUINEA (BETA) GLASS,16.0,9.000000000000002,Industrial,Monday,9,0,23.0
2020-09-15,GUINEA (BETA) GLASS,20.0,0.0,Industrial,Tuesday,9,0,16.0
2020-09-16,GUINEA (BETA) GLASS,24.0,16.099999999999998,Industrial,Wednesday,9,0,20.0
2020-09-17,GUINEA (BETA) GLASS,24.0,26.000000000000004,Industrial,Thursday,9,0,24.0
2020-09-18,GUINEA (BETA) GLASS,24.0,24.5,Industrial,Friday,9,0,24.0
2020-09-19,GUINEA (BETA) GLASS,23.0,22.0,Industrial,Saturday,9,1,24.0
2020-09-20,GUINEA (BETA) GLASS,24.0,21.599999999999994,Industrial,Sunday,9,1,23.0
2020-09-21,GUINEA (BETA) GLASS,24.0,22.9,Industrial,Monday,9,0,24.0
2020-09-22,GUINEA (BETA) GLASS,23.0,22.700000000000003,Industrial,Tuesday,9,0,24.0
2020-09-23,GUINEA (BETA) GLASS,22.0,22.1,Industrial,Wednesday,9,0,23.0
2020-09-24,GUINEA (BETA) GLASS,24.0,25.10000000000001,Industrial,Thursday,9,0,22.0
2020-09-25,GUINEA (BETA) GLASS,24.0,25.100000000000005,Industrial,Friday,9,0,24.0
2020-09-26,GUINEA (BETA) GLASS,24.0,26.00000000000001,Industrial,Saturday,9,1,24.0
2020-09-27,GUINEA (BETA) GLASS,24.0,23.499999999999996,Industrial,Sunday,9,1,24.0
2020-09-28,GUINEA (BETA) GLASS,24.0,21.899999999999995,Industrial,Monday,9,0,24.0
2020-09-29,GUINEA (BETA) GLASS,24.0,22.7,Industrial,Tuesday,9,0,24.0
2020-09-30,GUINEA (BETA) GLASS,24.0,23.0,Industrial,Wednesday,9,0,24.0
2020-10-01,GUINEA (BETA) GLASS,23.0,23.8,Industrial,Thursday,10,0,24.0
2020-10-02,GUINEA (BETA) GLASS,24.0,24.0,Industrial,Friday,10,0,23.0
2020-10-03,GUINEA (BETA) GLASS,24.0,22.800000000000004,Industrial,Saturday,10,1,24.0
2020-10-04,GUINEA (BETA) GLASS,24.0,22.199999999999996,Industrial,Sunday,10,1,24.0
2020-10-05,GUINEA (BETA) GLASS,24.0,23.90000000000001,Industrial,Monday,10,0,24.0
2020-10-06,GUINEA (BETA) GLASS,24.0,25.400000000000006,Industrial,Tuesday,10,0,24.0
2020-10-07,GUINEA (BETA) GLASS,23.0,23.800000000000004,Industrial,Wednesday,10,0,24.0
2020-10-08,GUINEA (BETA) GLASS,24.0,26.40000000000001,Industrial,Thursday,10,0,23.0
2020-10-09,GUINEA (BETA) GLASS,24.0,24.7,Industrial,Friday,10,0,24.0
2020-10-10,GUINEA (BETA) GLASS,24.0,24.299999999999994,Industrial,Saturday,10,1,24.0
2020-10-11,GUINEA (BETA) GLASS,24.0,17.100000000000005,Industrial,Sunday,10,1,24.0
2020-10-12,GUINEA (BETA) GLASS,23.0,21.9,Industrial,Monday,10,0,24.0
2020-10-13,GUINEA (BETA) GLASS,24.0,26.300000000000008,Industrial,Tuesday,10,0,23.0
2020-10-14,GUINEA (BETA) GLASS,14.0,15.499999999999996,Industrial,Wednesday,10,0,24.0
2020-10-15,GUINEA (BETA) GLASS,8.0,9.0,Industrial,Thursday,10,0,14.0
2020-10-16,GUINEA (BETA) GLASS,24.0,26.800000000000004,Industrial,Friday,10,0,8.0
2020-10-17,GUINEA (BETA) GLASS,24.0,22.800000000000004,Industrial,Saturday,10,1,24.0
2020-10-18,GUINEA (BETA) GLASS,24.0,25.699999999999996,Industrial,Sunday,10,1,24.0
2020-10-19,GUINEA (BETA) GLASS,24.0,30.70000000000001,Industrial,Monday,10,0,24.0
2020-10-20,GUINEA (BETA) GLASS,24.0,31.6,Industrial,Tuesday,10,0,24.0
2020-10-21,GUINEA (BETA) GLASS,24.0,27.30000000000001,Industrial,Wednesday,10,0,24.0
2020-10-22,GUINEA (BETA) GLASS,24.0,26.50000000000001,Industrial,Thursday,10,0,24.0
2020-10-23,GUINEA (BETA) GLASS,24.0,26.600000000000012,Industrial,Friday,10,0,24.0
2020-10-24,GUINEA (BETA) GLASS,24.0,26.50000000000001,Industrial,Saturday,10,1,24.0
2020-10-25,GUINEA (BETA) GLASS,24.0,26.30000000000001,Industrial,Sunday,10,1,24.0
2020-10-26,GUINEA (BETA) GLASS,24.0,29.300000000000008,Industrial,Monday,10,0,24.0
2020-10-27,GUINEA (BETA) GLASS,24.0,31.000000000000004,Industrial,Tuesday,10,0,24.0
2020-10-28,GUINEA (BETA) GLASS,24.0,36.300000000000004,Industrial,Wednesday,10,0,24.0
2020-10-29,GUINEA (BETA) GLASS,13.0,18.2,Industrial,Thursday,10,0,24.0
2020-10-30,GUINEA (BETA) GLASS,12.0,13.199999999999998,Industrial,Friday,10,0,13.0
2020-10-31,GUINEA (BETA) GLASS,24.0,29.099999999999998,Industrial,Saturday,10,1,12.0
2020-11-01,GUINEA (BETA) GLASS,21.0,24.8,Industrial,Sunday,11,1,24.0
2020-11-02,GUINEA (BETA) GLASS,23.0,30.200000000000003,Industrial,Monday,11,0,21.0
2020-11-03,GUINEA (BETA) GLASS,24.0,32.99999999999999,Industrial,Tuesday,11,0,23.0
2020-11-04,GUINEA (BETA) GLASS,24.0,32.8,Industrial,Wednesday,11,0,24.0
2020-11-05,GUINEA (BETA) GLASS,24.0,33.499999999999986,Industrial,Thursday,11,0,24.0
2020-11-06,GUINEA (BETA) GLASS,23.0,31.89999999999999,Industrial,Friday,11,0,24.0
2020-11-07,GUINEA (BETA) GLASS,24.0,33.79999999999999,Industrial,Saturday,11,1,23.0
2020-11-08,GUINEA (BETA) GLASS,24.0,33.499999999999986,Industrial,Sunday,11,1,24.0
2020-11-09,GUINEA (BETA) GLASS,24.0,32.29999999999999,Industrial,Monday,11,0,24.0
2020-11-10,GUINEA (BETA) GLASS,24.0,33.29999999999999,Industrial,Tuesday,11,0,24.0
2020-11-11,GUINEA (BETA) GLASS,24.0,32.8,Industrial,Wednesday,11,0,24.0
2020-11-12,GUINEA (BETA) GLASS,24.0,35.699999999999996,Industrial,Thursday,11,0,24.0
2020-11-13,GUINEA (BETA) GLASS,23.0,32.3,Industrial,Friday,11,0,24.0
2020-11-14,GUINEA (BETA) GLASS,24.0,33.1,Industrial,Saturday,11,1,23.0
2020-11-15,GUINEA (BETA) GLASS,24.0,28.79999999999999,Industrial,Sunday,11,1,24.0
2020-11-16,GUINEA (BETA) GLASS,24.0,28.899999999999995,Industrial,Monday,11,0,24.0
2020-11-17,GUINEA (BETA) GLASS,24.0,28.199999999999992,Industrial,Tuesday,11,0,24.0
2020-11-18,GUINEA (BETA) GLASS,24.0,29.299999999999994,Industrial,Wednesday,11,0,24.0
2020-11-19,GUINEA (BETA) GLASS,23.0,25.799999999999997,Industrial,Thursday,11,0,24.0
2020-11-20,GUINEA (BETA) GLASS,24.0,23.10000000000001,Industrial,Friday,11,0,23.0
2020-11-21,GUINEA (BETA) GLASS,24.0,25.9,Industrial,Saturday,11,1,24.0
2020-11-22,GUINEA (BETA) GLASS,24.0,28.89999999999999,Industrial,Sunday,11,1,24.0
2020-11-23,GUINEA (BETA) GLASS,24.0,26.700000000000003,Industrial,Monday,11,0,24.0
2020-11-24,GUINEA (BETA) GLASS,24.0,23.9,Industrial,Tuesday,11,0,24.0
2020-11-25,GUINEA (BETA) GLASS,23.0,27.900000000000002,Industrial,Wednesday,11,0,24.0
2020-11-26,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Thursday,11,0,23.0
2020-11-27,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Friday,11,0,24.0
2020-11-28,GUINEA (BETA) GLASS,24.0,30.10000000000001,Industrial,Saturday,11,1,24.0
2020-11-29,GUINEA (BETA) GLASS,21.0,26.300000000000004,Industrial,Sunday,11,1,24.0
2020-11-30,GUINEA (BETA) GLASS,24.0,25.799999999999997,Industrial,Monday,11,0,21.0
2020-12-01,GUINEA (BETA) GLASS,24.0,28.60000000000001,Industrial,Tuesday,12,0,24.0
2020-12-02,GUINEA (BETA) GLASS,24.0,30.199999999999996,Industrial,Wednesday,12,0,24.0
2020-12-03,GUINEA (BETA) GLASS,24.0,28.79999999999999,Industrial,Thursday,12,0,24.0
2020-12-04,GUINEA (BETA) GLASS,24.0,29.5,Industrial,Friday,12,0,24.0
2020-12-05,GUINEA (BETA) GLASS,24.0,27.500000000000007,Industrial,Saturday,12,1,24.0
2020-12-06,GUINEA (BETA) GLASS,24.0,25.599999999999998,Industrial,Sunday,12,1,24.0
2020-12-07,GUINEA (BETA) GLASS,24.0,28.6,Industrial,Monday,12,0,24.0
2020-12-08,GUINEA (BETA) GLASS,24.0,28.99999999999999,Industrial,Tuesday,12,0,24.0
2020-12-09,GUINEA (BETA) GLASS,24.0,27.399999999999995,Industrial,Wednesday,12,0,24.0
2020-12-10,GUINEA (BETA) GLASS,21.0,24.5,Industrial,Thursday,12,0,24.0
2020-12-11,GUINEA (BETA) GLASS,24.0,30.000000000000007,Industrial,Friday,12,0,21.0
2020-12-12,GUINEA (BETA) GLASS,24.0,26.40000000000001,Industrial,Saturday,12,1,24.0
2020-12-13,GUINEA (BETA) GLASS,22.0,26.600000000000005,Industrial,Sunday,12,1,24.0
2020-12-14,GUINEA (BETA) GLASS,23.0,28.499999999999993,Industrial,Monday,12,0,22.0
2020-12-15,GUINEA (BETA) GLASS,24.0,35.10000000000001,Industrial,Tuesday,12,0,23.0
2020-12-16,GUINEA (BETA) GLASS,24.0,36.199999999999996,Industrial,Wednesday,12,0,24.0
2020-12-17,GUINEA (BETA) GLASS,24.0,27.499999999999996,Industrial,Thursday,12,0,24.0
2020-12-18,GUINEA (BETA) GLASS,24.0,36.60000000000001,Industrial,Friday,12,0,24.0
2020-12-19,GUINEA (BETA) GLASS,24.0,35.19999999999998,Industrial,Saturday,12,1,24.0
2020-12-20,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Sunday,12,1,24.0
2020-12-21,GUINEA (BETA) GLASS,23.0,30.699999999999996,Industrial,Monday,12,0,24.0
2020-12-22,GUINEA (BETA) GLASS,20.0,25.599999999999998,Industrial,Tuesday,12,0,23.0
2020-12-23,GUINEA (BETA) GLASS,24.0,33.499999999999986,Industrial,Wednesday,12,0,20.0
2020-12-24,GUINEA (BETA) GLASS,24.0,31.60000000000001,Industrial,Thursday,12,0,24.0
2020-12-25,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Friday,12,0,24.0
2020-12-26,GUINEA (BETA) GLASS,24.0,31.800000000000004,Industrial,Saturday,12,1,24.0
2020-12-27,GUINEA (BETA) GLASS,24.0,31.20000000000001,Industrial,Sunday,12,1,24.0
2020-12-28,GUINEA (BETA) GLASS,24.0,31.800000000000004,Industrial,Monday,12,0,24.0
2020-12-29,GUINEA (BETA) GLASS,24.0,31.000000000000004,Industrial,Tuesday,12,0,24.0
2020-12-30,GUINEA (BETA) GLASS,24.0,31.899999999999995,Industrial,Wednesday,12,0,24.0
2020-12-31,GUINEA (BETA) GLASS,18.0,23.8,Industrial,Thursday,12,0,24.0
2021-01-01,GUINEA (BETA) GLASS,16.0,20.800000000000004,Industrial,Friday,1,0,18.0
2021-01-02,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Saturday,1,1,16.0
2021-01-03,GUINEA (BETA) GLASS,11.0,14.1,Industrial,Sunday,1,1,0.0
2021-01-04,GUINEA (BETA) GLASS,24.0,31.7,Industrial,Monday,1,0,11.0
2021-01-05,GUINEA (BETA) GLASS,24.0,32.199999999999996,Industrial,Tuesday,1,0,24.0
2021-01-06,GUINEA (BETA) GLASS,24.0,30.700000000000003,Industrial,Wednesday,1,0,24.0
2021-01-07,GUINEA (BETA) GLASS,24.0,30.600000000000012,Industrial,Thursday,1,0,24.0
2021-01-08,GUINEA (BETA) GLASS,24.0,30.70000000000001,Industrial,Friday,1,0,24.0
2021-01-09,GUINEA (BETA) GLASS,24.0,31.10000000000001,Industrial,Saturday,1,1,24.0
2021-01-10,GUINEA (BETA) GLASS,13.0,16.900000000000002,Industrial,Sunday,1,1,24.0
2021-01-11,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Monday,1,0,13.0
2021-01-12,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Tuesday,1,0,0.0
2021-01-13,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Wednesday,1,0,0.0
2021-01-14,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Thursday,1,0,0.0
2021-01-15,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Friday,1,0,0.0
2021-01-16,GUINEA (BETA) GLASS,0.0,0.0,Industrial,Saturday,1,1,0.0
2021-01-17,GUINEA (BETA) GLASS,6.0,0.0,Industrial,Sunday,1,1,0.0
2021-01-18,GUINEA (BETA) GLASS,24.0,20.900000000000002,Industrial,Monday,1,0,6.0
2021-01-19,GUINEA (BETA) GLASS,24.0,30.899999999999995,Industrial,Tuesday,1,0,24.0
2021-01-20,GUINEA (BETA) GLASS,24.0,30.999999999999996,Industrial,Wednesday,1,0,24.0
2021-01-21,GUINEA (BETA) GLASS,24.0,27.999999999999993,Industrial,Thursday,1,0,24.0
2021-01-22,GUINEA (BETA) GLASS,24.0,24.799999999999994,Industrial,Friday,1,0,24.0
2021-01-23,GUINEA (BETA) GLASS,24.0,24.999999999999996,Industrial,Saturday,1,1,24.0
2021-01-24,GUINEA (BETA) GLASS,24.0,24.7,Industrial,Sunday,1,1,24.0
2021-01-25,GUINEA (BETA) GLASS,15.0,18.799999999999997,Industrial,Monday,1,0,24.0
2021-01-26,GUINEA (BETA) GLASS,8.0,10.0,Industrial,Tuesday,1,0,15.0
2021-01-27,GUINEA (BETA) GLASS,22.0,32.6,Industrial,Wednesday,1,0,8.0
2021-01-28,GUINEA (BETA) GLASS,24.0,34.4,Industrial,Thursday,1,0,22.0
2021-01-29,GUINEA (BETA) GLASS,23.0,34.5,Industrial,Friday,1,0,24.0
2021-01-30,GUINEA (BETA) GLASS,18.0,28.499999999999996,Industrial,Saturday,1,1,23.0
2021-01-31,GUINEA (BETA) GLASS,13.0,19.8,Industrial,Sunday,1,1,18.0
2021-02-01,GUINEA (BETA) GLASS,7.0,9.6,Industrial,Monday,2,0,13.0
2021-02-02,GUINEA (BETA) GLASS,24.0,35.2,Industrial,Tuesday,2,0,7.0
2021-02-03,GUINEA (BETA) GLASS,24.0,36.8,Industrial,Wednesday,2,0,24.0
2021-02-04,GUINEA (BETA) GLASS,24.0,36.900000000000006,Industrial,Thursday,2,0,24.0
2021-02-05,GUINEA (BETA) GLASS,24.0,37.20000000000001,Industrial,Friday,2,0,24.0
2021-02-06,GUINEA (BETA) GLASS,24.0,37.300000000000004,Industrial,Saturday,2,1,24.0
2021-02-07,GUINEA (BETA) GLASS,19.0,29.799999999999997,Industrial,Sunday,2,1,24.0
2021-02-08,GUINEA (BETA) GLASS,24.0,34.899999999999984,Industrial,Monday,2,0,19.0
2021-02-09,GUINEA (BETA) GLASS,23.0,29.600000000000005,Industrial,Tuesday,2,0,24.0
2021-02-10,GUINEA (BETA) GLASS,23.0,30.10000000000001,Industrial,Wednesday,2,0,23.0
2021-02-11,GUINEA (BETA) GLASS,17.0,20.800000000000004,Industrial,Thursday,2,0,23.0
2021-02-12,GUINEA (BETA) GLASS,19.0,28.7,Industrial,Friday,2,0,17.0
2021-02-13,GUINEA (BETA) GLASS,24.0,38.500000000000014,Industrial,Saturday,2,1,19.0
2021-02-14,GUINEA (BETA) GLASS,24.0,38.2,Industrial,Sunday,2,1,24.0
2021-02-15,GUINEA (BETA) GLASS,24.0,38.5,Industrial,Monday,2,0,24.0
2021-02-16,GUINEA (BETA) GLASS,24.0,38.900000000000006,Industrial,Tuesday,2,0,24.0
2021-02-17,GUINEA (BETA) GLASS,21.0,31.400000000000002,Industrial,Wednesday,2,0,24.0
2021-02-18,GUINEA (BETA) GLASS,24.0,39.50000000000001,Industrial,Thursday,2,0,21.0
2021-02-19,GUINEA (BETA) GLASS,24.0,32.6,Industrial,Friday,2,0,24.0
2021-02-20,GUINEA (BETA) GLASS,12.0,10.4,Industrial,Saturday,2,1,24.0
2021-02-21,GUINEA (BETA) GLASS,24.0,29.909999999999993,Industrial,Sunday,2,1,12.0
2021-02-22,GUINEA (BETA) GLASS,24.0,31.500000000000007,Industrial,Monday,2,0,24.0
2021-02-23,GUINEA (BETA) GLASS,24.0,31.8,Industrial,Tuesday,2,0,24.0
2021-02-24,GUINEA (BETA) GLASS,24.0,30.2,Industrial,Wednesday,2,0,24.0
2021-02-25,GUINEA (BETA) GLASS,12.0,13.4,Industrial,Thursday,2,0,24.0
2021-02-26,GUINEA (BETA) GLASS,18.0,17.400000000000002,Industrial,Friday,2,0,12.0
2021-02-27,GUINEA (BETA) GLASS,24.0,57.49999999999998,Industrial,Saturday,2,1,18.0
2021-02-28,GUINEA (BETA) GLASS,24.0,55.79999999999998,Industrial,Sunday,2,1,24.0
2021-03-01,GUINEA (BETA) GLASS,24.0,56.89999999999998,Industrial,Monday,3,0,24.0
2021-03-02,GUINEA (BETA) GLASS,24.0,56.39999999999999,Industrial,Tuesday,3,0,24.0
2021-03-03,GUINEA (BETA) GLASS,24.0,51.30000000000002,Industrial,Wednesday,3,0,24.0
2021-03-04,GUINEA (BETA) GLASS,24.0,36.50000000000001,Industrial,Thursday,3,0,24.0
2021-03-05,GUINEA (BETA) GLASS,24.0,32.3,Industrial,Friday,3,0,24.0
2021-03-06,GUINEA (BETA) GLASS,24.0,32.5,Industrial,Saturday,3,1,24.0
2021-03-07,GUINEA (BETA) GLASS,21.0,30.599999999999994,Industrial,Sunday,3,1,24.0
2021-03-08,GUINEA (BETA) GLASS,6.0,8.6,Industrial,Monday,3,0,21.0
2021-03-09,GUINEA (BETA) GLASS,24.0,33.69999999999999,Industrial,Tuesday,3,0,6.0
